timestamp,generation,hour,day,weekday,month,rolling_mean,rolling_std,z_score,anomaly
2024-02-27 09:00:00,61,9,27,Tuesday,February,6205.875,5805.104165732085,-1.0585296705395237,False
2024-02-27 08:00:00,53,8,27,Tuesday,February,5665.875,5746.851351997589,-0.9766869988813929,False
2024-02-27 07:00:00,68,7,27,Tuesday,February,5137.75,5649.784268678644,-0.8973351474862064,False
2024-02-27 06:00:00,92,6,27,Tuesday,February,4830.625,5717.822706715798,-0.8287464027932008,False
2024-02-27 05:00:00,97,5,27,Tuesday,February,4783.125,5753.5974932324225,-0.8144686877231123,False
2024-02-27 04:00:00,89,4,27,Tuesday,February,4784.916666666667,5752.064709957305,-0.8163880108194267,False
2024-02-27 03:00:00,275,3,27,Tuesday,February,4761.333333333333,5770.069833551233,-0.7775180305871939,False
2024-02-27 02:00:00,1863,2,27,Tuesday,February,4556.416666666667,5782.540203936754,-0.46578433900606325,False
2024-02-27 01:00:00,3569,1,27,Tuesday,February,4236.333333333333,5605.771107541308,-0.11904398530214437,False
2024-02-27 00:00:00,4753,0,27,Tuesday,February,3901.0416666666665,5303.812693256136,0.16063130102927825,False
2024-02-26 23:00:00,6524,23,26,Monday,February,3645.1666666666665,5002.179895819912,0.5755157537894708,False
2024-02-26 22:00:00,8798,22,26,Monday,February,3488.0416666666665,4763.200682032914,1.1147878680322714,False
2024-02-26 21:00:00,9757,21,26,Monday,February,3372.5833333333335,4563.965256475866,1.3988749492796289,False
2024-02-26 20:00:00,9281,20,26,Monday,February,3243.3333333333335,4335.925553534917,1.3924747074461148,False
2024-02-26 19:00:00,8169,19,26,Monday,February,3050.5833333333335,3981.161911636682,1.2856590061574389,False
2024-02-26 18:00:00,6133,18,26,Monday,February,2818.7916666666665,3599.580651652855,0.9207206766742442,False
2024-02-26 17:00:00,2967,17,26,Monday,February,2669.4583333333335,3511.273372131618,0.0847389636558077,False
2024-02-26 16:00:00,474,16,26,Monday,February,2643.75,3525.562431233023,-0.6154337193913075,False
2024-02-26 15:00:00,94,15,26,Monday,February,2641.9583333333335,3526.902403442114,-0.7224351688457921,False
2024-02-26 14:00:00,55,14,26,Monday,February,2641.1666666666665,3527.505962977319,-0.7331431027500988,False
2024-02-26 13:00:00,57,13,26,Monday,February,2640.5,3528.013901185266,-0.7322816951293903,False
2024-02-26 12:00:00,68,12,26,Monday,February,2641.9583333333335,3526.896264289316,-0.7298083471848289,False
2024-02-26 11:00:00,89,11,26,Monday,February,2643.875,3525.434667156841,-0.7246978716699439,False
2024-02-26 10:00:00,117,10,26,Monday,February,2645.9583333333335,3523.8600929534805,-0.7176670658379396,False
2024-02-26 09:00:00,115,9,26,Monday,February,2648.2083333333335,3522.154651558151,-0.7192212108609934,False
2024-02-26 08:00:00,94,8,26,Monday,February,2649.9166666666665,3520.850884271489,-0.725937209691151,False
2024-02-26 07:00:00,98,7,26,Monday,February,2651.1666666666665,3519.8995744896924,-0.7253521336718305,False
2024-02-26 06:00:00,94,6,26,Monday,February,2651.25,3519.836375273092,-0.7265252492884962,False
2024-02-26 05:00:00,108,5,26,Monday,February,2651.7083333333335,3519.490013440884,-0.722749126611795,False
2024-02-26 04:00:00,90,4,26,Monday,February,2651.75,3519.4583606250944,-0.7278818890600556,False
2024-02-26 03:00:00,742,3,26,Monday,February,2671.2083333333335,3507.0154656700965,-0.5500997506906384,False
2024-02-26 02:00:00,5095,2,26,Monday,February,2805.875,3536.560258493624,0.6472744227960755,False
2024-02-26 01:00:00,8425,1,26,Monday,February,3008.2083333333335,3716.4535453453627,1.4575163124131811,False
2024-02-26 00:00:00,9623,0,26,Monday,February,3211.125,3941.968094994744,1.6265669446034796,False
2024-02-25 23:00:00,10244,23,25,Sunday,February,3366.125,4145.763561207363,1.659012844909315,False
2024-02-25 22:00:00,10120,22,25,Sunday,February,3421.2083333333335,4229.019405089454,1.584005894748305,False
2024-02-25 21:00:00,10138,21,25,Sunday,February,3437.0833333333335,4254.475412578131,1.5750277100804864,False
2024-02-25 20:00:00,10432,20,25,Sunday,February,3485.0416666666665,4329.0484995240995,1.6047310013036413,False
2024-02-25 19:00:00,9950,19,25,Sunday,February,3559.25,4426.98865409414,1.4435885201760674,False
2024-02-25 18:00:00,8932,18,25,Sunday,February,3675.875,4533.331036670878,1.1594399256269439,False
2024-02-25 17:00:00,3983,17,25,Sunday,February,3718.2083333333335,4531.166890492198,0.058437853441744125,False
2024-02-25 16:00:00,477,16,25,Sunday,February,3718.3333333333335,4531.073542691108,-0.715356593265143,False
2024-02-25 15:00:00,89,15,25,Sunday,February,3718.125,4531.247542128267,-0.8009107792631095,False
2024-02-25 14:00:00,58,14,25,Sunday,February,3718.25,4531.142136947083,-0.8077985393912499,False
2024-02-25 13:00:00,53,13,25,Sunday,February,3718.0833333333335,4531.282733415,-0.8088401340101646,False
2024-02-25 12:00:00,52,12,25,Sunday,February,3717.4166666666665,4531.844244192773,-0.808813469563441,False
2024-02-25 11:00:00,51,11,25,Sunday,February,3715.8333333333335,4533.173498887338,-0.8084476215686125,False
2024-02-25 10:00:00,53,10,25,Sunday,February,3713.1666666666665,4535.400856323089,-0.8070216465130743,False
2024-02-25 09:00:00,52,9,25,Sunday,February,3710.5416666666665,4537.5916517673095,-0.8062738887580885,False
2024-02-25 08:00:00,52,8,25,Sunday,February,3708.7916666666665,4539.0549387861365,-0.8056284217711164,False
2024-02-25 07:00:00,53,7,25,Sunday,February,3706.9166666666665,4540.620364785128,-0.8047174996184862,False
2024-02-25 06:00:00,52,6,25,Sunday,February,3705.1666666666665,4542.081218681743,-0.804293558565413,False
2024-02-25 05:00:00,51,5,25,Sunday,February,3702.7916666666665,4544.058385065495,-0.8036410092503757,False
2024-02-25 04:00:00,47,4,25,Sunday,February,3701.0,4545.55302992123,-0.8038625830448888,False
2024-02-25 03:00:00,663,3,25,Sunday,February,3697.7083333333335,4547.816996424877,-0.6672890170644451,False
2024-02-25 02:00:00,5188,2,25,Sunday,February,3701.5833333333335,4549.098772826054,0.3267497016212849,False
2024-02-25 01:00:00,8670,1,25,Sunday,February,3711.7916666666665,4560.419936605442,1.0872262647426252,False
2024-02-25 00:00:00,10620,0,25,Sunday,February,3753.3333333333335,4620.749192657967,1.4860505040129202,False
2024-02-24 23:00:00,10486,23,24,Saturday,February,3763.4166666666665,4635.768487641986,1.4501551040036555,False
2024-02-24 22:00:00,10621,22,24,Saturday,February,3784.2916666666665,4666.661952702068,1.4650104084301148,False
2024-02-24 21:00:00,11102,21,24,Saturday,February,3824.4583333333335,4727.479344715334,1.5394126840135107,False
2024-02-24 20:00:00,10830,20,24,Saturday,February,3841.0416666666665,4752.298340795484,1.4706480595583686,False
2024-02-24 19:00:00,9492,19,24,Saturday,February,3821.9583333333335,4727.555793514983,1.19936007406714,False
2024-02-24 18:00:00,6922,18,24,Saturday,February,3738.2083333333335,4650.26610719791,0.6846471993804049,False
2024-02-24 17:00:00,3007,17,24,Saturday,February,3697.5416666666665,4652.299449960356,-0.14843018470630712,False
2024-02-24 16:00:00,446,16,24,Saturday,February,3696.25,4653.2366879316405,-0.6984923007311569,False
2024-02-24 15:00:00,29,15,24,Saturday,February,3693.75,4655.274654485558,-0.7872253029085738,False
2024-02-24 14:00:00,17,14,24,Saturday,February,3692.0416666666665,4656.674176866225,-0.7891987987744159,False
2024-02-24 13:00:00,16,13,24,Saturday,February,3690.5,4657.937274392378,-0.788868501987145,False
2024-02-24 12:00:00,16,12,24,Saturday,February,3689.0,4659.165562536968,-0.7883385878221529,False
2024-02-24 11:00:00,16,11,24,Saturday,February,3687.5416666666665,4660.359101475993,-0.7878237678087605,False
2024-02-24 10:00:00,16,10,24,Saturday,February,3686.0,4661.61964762575,-0.7872800179802742,False
2024-02-24 09:00:00,18,9,24,Saturday,February,3684.5833333333335,4662.777059413959,-0.7863518428209321,False
2024-02-24 08:00:00,17,8,24,Saturday,February,3683.125,4663.967906822425,-0.7860527930814476,False
2024-02-24 07:00:00,18,7,24,Saturday,February,3681.6666666666665,4665.157648360659,-0.7853253722206114,False
2024-02-24 06:00:00,18,6,24,Saturday,February,3680.25,4666.312809824307,-0.7848273678287523,False
2024-02-24 05:00:00,123,5,24,Saturday,February,3683.25,4663.900618394528,-0.7633631784430172,False
2024-02-24 04:00:00,135,4,24,Saturday,February,3686.9166666666665,4660.951236339661,-0.7620583195493927,False
2024-02-24 03:00:00,659,3,24,Saturday,February,3686.75,4661.064137222779,-0.6495834236265277,False
2024-02-24 02:00:00,5872,2,24,Saturday,February,3715.25,4672.719190196942,0.461562082421884,False
2024-02-24 01:00:00,9797,1,24,Saturday,February,3762.2083333333335,4729.98860168832,1.2758575495324893,False
2024-02-24 00:00:00,12267,0,24,Saturday,February,3830.8333333333335,4844.375354956522,1.7414353860988918,False
2024-02-23 23:00:00,13297,23,23,Friday,February,3947.9583333333335,5042.218278902792,1.854152507792871,False
2024-02-23 22:00:00,13475,22,23,Friday,February,4066.875,5236.35638598892,1.79669302593185,False
2024-02-23 21:00:00,13388,21,23,Friday,February,4162.125,5388.4719727476495,1.7121505032707094,False
2024-02-23 20:00:00,12382,20,23,Friday,February,4226.791666666667,5480.498707703973,1.4880412838834363,False
2024-02-23 19:00:00,11675,19,23,Friday,February,4317.75,5588.729911325034,1.3164440072674164,False
2024-02-23 18:00:00,8189,18,23,Friday,February,4370.541666666667,5620.294429693988,0.6794053907850588,False
2024-02-23 17:00:00,3769,17,23,Friday,February,4402.291666666667,5614.405891982475,-0.11279762789701842,False
2024-02-23 16:00:00,660,16,23,Friday,February,4411.208333333333,5608.015714943919,-0.6689011807397985,False
2024-02-23 15:00:00,61,15,23,Friday,February,4412.541666666667,5606.932223124347,-0.7761002797072979,False
2024-02-23 14:00:00,33,14,23,Friday,February,4413.208333333333,5606.387792968385,-0.7812888610429438,False
2024-02-23 13:00:00,26,13,23,Friday,February,4413.625,5606.04714503823,-0.7826593117190203,False
2024-02-23 12:00:00,21,12,23,Friday,February,4413.833333333333,5605.876704244251,-0.7836121921852983,False
2024-02-23 11:00:00,18,11,23,Friday,February,4413.916666666667,5605.8085009457245,-0.7841717507697697,False
2024-02-23 10:00:00,18,10,23,Friday,February,4414.0,5605.740295524718,-0.7841961575546942,False
